videoid,conspiracy,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,var_r,var_g,var_b,var_h,var_s,var_v,var_bright,var_bright_sd,var_contrast,var_colorful,median_r,median_g,median_b,median_h,median_s,median_v,median_bright,median_bright_sd,median_contrast,median_colorful
wZJW2Dab5XU,2,0.000733945,0.001688073,0.000513761,0.001614679,0.001174312,0.000807339,0.000807339,0.00212844,0.001688073,0.003889908,0.00038537,0.000145499,5.91E-05,2.91E-05,7.28E-05,0.000385388,1.80E-05,1.51E-05,0.014830049,0.000382804,238.585856,127.000928,27.69636,13.604256,224.9981,238.585932,149.09076,24.76687594,79,107.3249488
5OxZCXgAOCk,2,0.00147547,0.003319808,0.000737735,0.00147547,0.003688676,0.00147547,0.001844338,0.005533014,0.002950941,0.007746219,729.283129,426.4845044,428.8196652,283.7902053,631.4713531,514.9445421,423.7129232,89.83915827,303.7541274,294.7918081,123.517902,95.786134,106.68411,104.63958,100.840288,136.613332,106.370788,66.75712451,224,53.85442747
PsKRLJOj1pg,2,0.001953125,0.002685547,0.001953125,0.00390625,0.002197266,0.003417969,0.001464844,0.002441406,0.004882813,0.004150391,219.0223157,186.9643083,126.5724034,290.1261351,161.636235,236.4303673,183.8530889,36.76906599,209.2125928,29.18909221,122.601106,113.21239,102.507506,51.198556,59.07789,127.194448,114.11721,70.74065289,211,34.26248094
1CDMEU65jMw,2,0.000449969,0.001856122,0.000674954,0.001406153,0.001181169,0.00101243,0.000899938,0.003037291,0.002137353,0.005793352,1007.133783,642.2829205,684.1781526,493.6749271,941.3135243,439.9173471,700.9220761,81.72337601,945.6917195,408.0593732,206.037324,213.54631,201.348456,22.692874,31.564906,216.85286,207.693362,64.55458704,201,32.11497102
uCIC8MwBebU,2,0.000873362,0.001497193,0.000998129,0.001746725,0.000748596,0.001621959,0.000374298,0.001621959,0.002744853,0.003119152,670.9215237,669.478852,645.0383266,213.0925718,151.7246912,525.1607792,664.3117241,256.8175374,3426.658356,198.5054106,246.900704,246.983576,246.726012,8.316824,3.957324,249.212596,246.699956,22.31289917,81,16.62727705
VX2e2iEg_pM,2,0.001316656,0.001880937,0.000658328,0.00178689,0.000752375,0.002163077,0.001128562,0.001880937,0.003761873,0.004232108,1595.464149,1379.181324,1439.471119,667.5253614,2698.922921,1434.292682,1401.234004,355.5122459,2311.841983,354.860577,86.069968,90.902,88.960186,73.139172,60.194978,102.065248,89.936628,51.48903969,194,25.38468206
OGE5GdujvaA,2,0.002690885,0.004036327,0.001681803,0.00605449,0.002354524,0.003699966,0.001681803,0.004709048,0.005045409,0.007399933,45.1825797,60.20625833,133.7508418,191.6374833,164.770703,37.81739875,53.21509669,46.06742142,97.71726447,194.7261262,88.9436,75.86112,54.674288,24.796112,69.466536,89.919624,77.26482,88.158849,253,66.07435603
sdsz-t540WI,2,0.000953743,0.00286123,0.000953743,0.003814974,0.002384359,0.004291845,0,0.003338102,0.006199332,0.006199332,479.1501929,648.4199247,451.2484168,217.0096964,585.2905488,544.9193989,530.8788245,97.73241281,888.5444592,198.9795549,98.066816,86.89154,78.978848,44.083432,64.47088,101.154892,88.057,54.42263078,191,32.35312428
5qh7ynC9F7Y,2,0.001613275,0.000921871,0.001843743,0.003687486,0.000691404,0.002304678,0.000921871,0.001382807,0.0064531,0.00322655,7047.253076,4494.752072,4357.373471,1092.810865,4131.758748,5020.523266,4541.493644,296.0560914,2024.934673,1170.500839,109.384654,96.380148,74.90066,59.576224,149.960428,138.475844,85.937288,50.49034927,162,63.38925058
Xyf1ruAeF6c,2,0.001557632,0.002803738,0.001246106,0.003738318,0.000934579,0.001869159,0.000311526,0.001557632,0.003115265,0.004049844,331.7519871,528.1550341,440.456095,481.3327246,529.2512327,508.0600683,432.4904326,110.1173355,789.1880176,60.69225983,87.897396,76.561,75.573616,58.912292,81.369036,92.286288,79.691212,67.58324345,215,30.76230754
S72495fQRvo,2,0.001027221,0.003766478,0.000684814,0.003766478,0.003595275,0.002910461,0.001540832,0.006163328,0.004108885,0.009758603,1276.559933,1266.56578,1381.91256,637.6629043,783.9570323,1462.478219,1240.449049,159.9338631,784.6708122,248.6192572,95.04354,83.186848,77.073012,41.950816,64.71158,100.315908,86.422592,61.79312563,202,32.92673871
5CRxyHU9Oxo,2,0.00189905,0.002398801,0.0015992,0.003198401,0.00169915,0.0017991,0.00089955,0.004197901,0.003798101,0.006396802,966.6963374,896.9850704,536.3317079,562.1538508,2505.020361,470.6936234,860.5864812,145.0530771,66.20565109,211.81047,136.2907,130.916344,131.08787,40.565744,40.892798,140.24916,132.546858,91.24759963,239,24.48995938
Ac9ZqwII0TM,2,0.000439037,0.001128951,0.000627195,0.001567988,0.000627195,0.001066232,0.000439037,0.002132464,0.002446061,0.002508781,767.1985009,733.0865782,715.4825659,147.3907078,441.0206936,713.4460478,736.0683325,581.0481487,1413.490807,198.1188243,44.467108,44.484076,47.176972,5.816744,3.875392,47.26716,44.458776,78.77473679,242,1.595344053
_J60fQr0GWo,2,0.003290458,0.00239306,0.001495663,0.006281783,0.001495663,0.004187855,0.00119653,0.005085253,0.006880048,0.007478313,299.9844723,287.9356175,363.361558,1371.323508,303.8889344,332.7271349,285.7591164,61.5636352,930.9221773,83.82989306,120.203508,113.589188,115.224328,101.296,39.398106,127.371936,115.403308,42.90715699,178.5,23.86273268
DD_wdvwN9rg,2,0.000826105,0.001497315,0.000877736,0.002065262,0.000826105,0.001548947,0.000826105,0.001755473,0.002942999,0.002839736,500.2479455,502.6867576,503.3062837,263.8102582,9.316022203,502.1864601,501.3328397,98.46380318,2462.244011,161.3681012,241.482194,240.01299,240.139642,13.31526,2.743084,242.21421,240.415116,39.57961305,167.5,9.710920298
AnrpE4Eiwig,2,0.001072271,0.001501179,0.001072271,0.001715634,0.000643363,0.001501179,0.000428908,0.001715634,0.003216813,0.003645722,1605.576423,1339.842884,1268.250076,335.3826078,450.8499963,1293.630142,1400.450304,218.379225,1073.300949,75.07686949,223.052908,224.395356,230.768588,26.035872,16.917216,231.589156,224.795392,51.04385912,168,27.92478632
yNfNSdLKl3U,2,0.002159161,0.002467613,0.001233806,0.001850709,0.001542258,0.000925355,0.000925355,0.002776064,0.004935225,0.007094386,1711.919628,1631.215155,1651.414046,690.0999696,1102.58703,1634.463276,1557.788613,177.1258621,181.5284987,996.1582087,108.271436,113.801796,113.130832,68.483032,79.842208,135.043196,109.817304,72.6331584,239,45.30548318
Ofb2pNQc424,2,0.000875401,0.002042603,0.000583601,0.001167202,0.000875401,0.001459002,0.001167202,0.003209804,0.002918004,0.006419609,1732.982742,1699.808037,2487.835909,891.8336513,2201.192697,2477.445236,1603.131175,227.0956968,2637.281696,417.3458577,76.235824,87.788168,96.598916,96.179636,55.97766,108.93346,87.8111,47.57110387,182,27.82525759
VkNv0nD-Ngo,2,0.000669075,0.002007226,0.000669075,0.002141041,0.00080289,0.001338151,0.000401445,0.003211562,0.002007226,0.004683527,228.0999116,116.2311311,428.0670973,357.6448551,710.0010611,261.7114449,74.06334968,58.75804414,634.3295934,34.03956981,98.103172,84.173482,77.791156,56.52945,75.829814,100.738326,87.680748,49.54551915,163,38.6474839
WFBtsnCwDMA,2,0.001389186,0.002885232,0.001175465,0.002671511,0.002030348,0.002244069,0.001389186,0.003526395,0.004274418,0.005984185,837.1487072,811.1816931,1019.609809,284.5201024,639.7287789,793.7850147,788.1746463,70.35622257,668.3185704,230.5716966,121.284448,123.886464,125.456004,68.532932,51.731672,137.502124,123.415368,66.33946889,228,53.45046046
x6sYo4UYFmE,2,0.000667351,0.002361396,0.000308008,0.001437372,0.001950719,0.00087269,0.000924025,0.002772074,0.002207392,0.005390144,103.3403483,22.19658672,52.03509952,497.4021822,533.9433798,27.17048833,19.43237931,57.65597032,363.061683,16.12637893,104.331314,91.3451,102.982644,100.771952,82.962292,115.364966,95.831214,71.11092423,239,41.11056199
vvKhT9tAhig,2,0.002160494,0.00308642,0.001234568,0.00308642,0.001234568,0.002469136,0.000617284,0.003395062,0.004320988,0.005246914,2385.757352,2107.187652,1922.975903,904.5795697,1974.177815,1936.554475,2094.695367,288.8149851,2846.685293,221.6751158,129.386512,120.50347,115.744734,52.181538,44.981044,131.1902,123.04493,58.04290824,206,19.73008918
RzW9UUmImVA,2,0.000584283,0.002337131,0.00204499,0.002629273,0,0.002337131,0.000584283,0.001460707,0.004966404,0.00408998,843.8930111,1268.147665,1136.480241,474.7446316,1332.675551,816.0983572,911.4865276,98.35911561,4001.031237,294.0392154,137.207412,147.799544,173.44371,93.509464,75.122294,180.505136,149.036268,34.21149358,169.5,36.86284095
rpmUG6pb0zs,2,0.001512235,0.002062139,0.001099808,0.002062139,0.00068738,0.001237283,0.000549904,0.002886995,0.003024471,0.005911465,321.9401449,341.2466358,340.1548686,252.0025091,174.0073606,263.8611612,333.5485541,21.52535058,49.63604574,28.86462912,217.457772,213.775868,223.526236,39.301972,30.321568,224.129764,216.189128,73.20694825,235,29.08375285
UmF3v2Cze9s,2,0.00096432,0.00158424,0.0013776,0.00165312,0.00117096,0.00158424,0.00082656,0.00234192,0.003581761,0.003857281,2246.072603,2014.731503,2778.287589,213.8655395,691.3682131,2026.759796,2147.12609,35.72994396,366.8100873,103.3544261,76.655762,83.91631,58.07885,50.44248,91.537976,89.240702,78.420796,55.55217049,186,40.66625448
O-3Mlj3MQ_Q,2,0.001164415,0.001630182,0.000698649,0.002095948,0.000698649,0.002095948,0.000232883,0.00302748,0.003493246,0.00302748,271.3301341,808.4452466,651.1841234,438.5185734,1532.351716,825.0257008,565.3124424,12.68512281,804.3795908,72.85447045,43.386228,89.892352,77.059608,82.238374,134.432916,90.106042,74.281214,24.15683923,91,27.24615566
EQ-ATT_Cd6M,2,0.001185255,0.002489036,0.000948204,0.002963139,0.000829679,0.002251985,0.001422307,0.002607562,0.004385445,0.004148394,479.4721395,502.3260338,582.95693,97.43312638,242.5737738,479.0682949,495.5248014,72.28415248,668.0640408,54.12458095,123.475394,132.597398,130.26076,77.795944,50.432476,139.37456,129.53394,62.16617461,199,36.0793779
p0Su-xQHffM,2,0.001195622,0.00193139,0.000919709,0.00193139,0.00101168,0.001655477,0.000827738,0.002575186,0.003402925,0.004966431,1469.036371,1885.670686,2294.845149,415.4721197,298.2344694,1605.928405,1795.983209,93.39618978,816.2409842,95.15420535,163.322552,148.3422,142.951688,45.810152,40.20804,163.850004,151.140392,45.05764153,186,32.73788736
Uk2m3KJbJBU,2,0.001050696,0.001733649,0.0012083,0.002206462,0.000945626,0.001891253,0.001155766,0.002101392,0.003572367,0.004255319,73.82190408,59.01498959,41.185951,393.8136994,37.8975911,29.96173745,58.25078902,114.5752235,3009.298115,76.63432499,244.814472,244.33264,246.049596,24.425796,9.362888,249.000408,244.693568,32.34247357,138,20.55339321
XsbbJ_tI7tc,2,0.00232342,0.005576208,0.002788104,0.008828996,0.00232342,0.007434944,0.001858736,0.005111524,0.011152416,0.006040892,1026.818851,1022.817978,1227.683728,217.6128001,1771.647504,1095.82941,994.4867996,51.58239502,505.2395772,273.1405586,117.960048,118.828064,105.17996,51.486156,66.09562,128.462516,118.865656,55.39392185,180,37.80600284
22Bn8jsGI54,2,0.000664452,0.001550388,0.000590624,0.001550388,0.000590624,0.001624216,0.000590624,0.001698044,0.002731635,0.003396087,10982.63682,10923.70892,11485.1727,150.4618623,1079.223522,10863.20101,11012.94282,369.5670228,3276.332213,193.0093765,17.388072,19.119874,10.906576,16.962512,27.691214,21.690448,17.523152,35.5980208,134,20.3327964
6zgzLdZg31w,2,0.001179245,0.002358491,0,0.001179245,0.001179245,0.000589623,0.001768868,0.004716981,0.002358491,0.005306604,392.7072189,324.6239107,503.3416973,111.3559404,117.8906332,342.2343472,361.5758974,148.6807752,970.9136063,10.50923214,135.254718,142.90255,128.96754,51.40116,54.464154,145.697554,138.967928,87.61787864,251,24.55220027
OudhmwulJHY,2,0.000680851,0.001531915,0.000340426,0.001531915,0.000510638,0.001191489,0.000680851,0.001531915,0.002382979,0.002893617,9452.301082,9299.564457,9474.53102,192.4833825,599.417332,9520.264197,9366.691353,467.4366077,5072.415788,314.2256096,7.167754,7.692224,5.515578,15.524318,31.251294,9.420766,7.08271,27.78944859,110,17.27418271
TqzicvDVcKg,2,0.000790514,0.00173913,0.000790514,0.001422925,0.000158103,0.000948617,0.000474308,0.002055336,0.002529644,0.004268775,853.7306323,849.649107,1359.5936,352.7639384,1726.132153,599.6602281,760.1784709,179.4340294,2321.72318,141.7480969,137.167876,104.873448,67.0504,20.968876,131.777824,137.602708,109.740192,32.0939078,121,53.00436359
l5zUgiIS448,2,0.000316656,0.001583281,0.000633312,0.001899937,0.000949968,0.001899937,0.000949968,0.002849905,0.004116529,0.004116529,1356.682718,697.6339133,973.2167712,463.2205984,2156.335808,538.3438411,643.2233805,111.5448517,1163.052966,528.492793,137.240716,156.190148,161.598454,66.768424,74.884204,177.653466,150.953464,45.14186261,177,58.42891942
LV8wWhjTKRU,2,0.00111431,0.00111431,0.000742873,0.001346457,0.000464296,0.001392887,0.000510725,0.001485746,0.00213576,0.002646485,2874.445002,2611.299846,2524.59639,953.1806251,680.6629742,2555.031993,2660.89696,133.334926,845.1787796,331.2572103,178.290148,166.027358,175.022848,56.363506,17.842404,182.561796,175.732336,53.05118373,218,16.47046283
fDMlt9etb-E,2,0.000823045,0.001646091,0.000823045,0.002469136,0.000823045,0.001646091,0.000823045,0.005761317,0.004115226,0.007407407,2582.065297,2858.019463,2995.899426,1279.73746,2075.248555,2982.349951,2723.124966,443.5078322,4934.022658,280.4167155,101.421762,96.283312,102.457172,83.936464,59.44951,111.166896,99.332428,51.06032172,183,26.61798511
ZvLFz1KSYMA,2,0.001690141,0.005070423,0.003380282,0.002816901,0.003380282,0.002816901,0.004507042,0.003943662,0.005070423,0.005633803,1469.413608,1552.846183,1600.115895,471.9667938,595.4272939,1549.621272,1482.640962,315.4069144,2865.806661,250.4916069,155.0332,150.727742,147.904112,54.443818,49.29871,165.547364,152.065082,54.74814757,204,42.55107725
1vZDVbqRhyM,2,0.000607124,0.001349164,0.000674582,0.001349164,0.000539665,0.001079331,0.000404749,0.00222612,0.001888829,0.003305451,6566.351364,6485.072492,6833.378813,151.9678026,1133.561562,6530.516423,6555.636572,178.7566894,2683.17008,86.01118922,14.164914,15.834208,8.802356,26.150036,63.541278,17.947518,14.607036,36.73634018,139,22.28061853
rBdgpzkXTS4,2,0.003875969,0.00129199,0.00129199,0.005167959,0,0.00129199,0.00129199,0.00129199,0.009043928,0.00129199,80.30315028,62.88574505,450.3009421,289.3252987,314.8412453,33.01414095,31.34948395,70.6196738,1317.010937,318.2077959,209.520564,171.876502,41.206118,34.625934,214.496192,218.708148,168.47047,38.39957042,178,141.4298632
aP-iz9cS24o,2,0.00375626,0.001669449,0.00375626,0.006260434,0.000417362,0.004173623,0.000834725,0.005008347,0.007512521,0.004590985,2865.419249,3236.878813,3337.22401,987.5097731,4721.068169,2662.340404,2828.355007,140.2988915,1608.855002,495.7581332,122.446908,99.125796,90.20395,45.13435,35.01112,135.183588,98.192816,41.47067231,166.5,21.2411542
nYrP14BhMXg,2,0.000864247,0.001794974,0.000797766,0.001396091,0.000930727,0.001196649,0.000731286,0.002659221,0.002260338,0.004986039,5.23E-05,5.57E-05,6.86E-05,7.55E-06,8.91E-05,5.23E-05,4.93E-06,1.36E-05,0,0.000185991,238.619644,126.995004,27.67104,13.6075,225.03998,238.619776,149.100904,24.77411509,79,107.3642038
zWbR13w3gLA,2,0.002333722,0.003500583,0.001166861,0.002333722,0.004667445,0,0.003500583,0.004667445,0.004667445,0.004667445,2168.372658,2049.921122,2209.631644,323.3924392,1093.835755,2205.127475,2061.673079,365.3756685,3656.279681,354.3537618,131.55714,110.405048,91.459212,45.147804,77.408628,134.357276,114.25644,65.26813952,213,40.23292959
c1-e3q849Us,2,0.000592768,0.002074689,0.000592768,0.001185536,0.001037344,0.000889152,0.000592768,0.002074689,0.001630113,0.004001186,1076.37247,1081.466211,1143.562639,126.0002795,69.48183458,1155.474339,1083.126347,57.03604422,513.4948173,78.68390657,218.608896,219.239332,228.477108,29.307396,22.197888,231.643512,220.114196,55.04636656,178,34.95804494
ltJV3IMP-Dg,2,0.00193461,0.002514993,0.001741149,0.005029986,0.001354227,0.003482298,0.00193461,0.002901915,0.005997292,0.006577675,1858.013993,1772.443957,2028.018837,836.3167386,1132.477231,1966.283512,1728.10861,190.4363701,1371.086991,278.0704305,91.434932,91.246388,82.177912,59.090316,84.776604,112.633768,93.830764,54.51602818,188,31.52649703
e2KvnBtdE2E,2,0.000702479,0.001859504,0.000495868,0.001280992,0.001363636,0.00107438,0.000661157,0.002438017,0.002107438,0.004421488,321.8747195,171.1769955,82.25961746,76.82778918,384.3051589,102.3357619,186.9232334,18.542974,123.7486662,127.8867621,127.787878,120.814004,109.212892,40.100238,73.616708,136.221248,121.998878,71.01430285,225,51.89830732
BAGzOXVwTHs,2,0.00102923,0.001646768,0.00102923,0.002264306,0.000823384,0.001852614,0.000411692,0.002470152,0.003705228,0.004116921,1176.73477,1521.719582,1688.223026,235.9432478,419.8401253,1033.274948,1431.282064,152.2902674,2332.251359,160.6717334,157.852554,145.210172,139.475846,39.330006,54.649886,163.787446,148.392342,55.36270504,177,34.70422376
JE0TGFVquvM,2,0.013333333,0.01,0.006666667,0.013333333,0.016666667,0.003333333,0.016666667,0.013333333,0.02,0.016666667,1062.295373,957.4080177,821.4863245,308.7088676,159.413401,1111.862942,970.863077,233.1727306,2124.262428,43.88919986,153.347368,146.73626,139.116904,60.934132,55.037788,158.337908,147.8938,73.56754229,227,26.76738821
bxkoQWkXzgw,2,0.000968758,0.001695326,0.000484379,0.002179705,0.000968758,0.001453136,0.000726568,0.00387503,0.003390651,0.008234439,82.99297115,43.33009676,18.43495036,14.51044789,409.5791463,24.04297432,46.65577991,4.030404232,141.1017013,2.282771092,88.988144,85.385492,89.888952,80.773516,59.221596,100.099616,86.972424,31.88454127,138,27.87296174
e02eiX866N4,2,0.000466636,0.002177633,0.001244361,0.002177633,0.001088816,0.001399907,0.001244361,0.00388863,0.003266449,0.004044175,1622.424248,1596.756994,1752.030422,917.7364065,1356.074253,1635.310361,1565.977962,256.8755564,1795.312728,245.0478649,105.935964,98.001256,87.856048,59.17927,73.724744,114.63031,100.717066,53.49266786,180.5,29.06738958
8s4zgjZ6ueQ,2,0.000784006,0.003136025,0.000784006,0.001568013,0.000392003,0.000784006,0.000784006,0.001960016,0.003920031,0.004704038,3248.42795,3760.49894,3674.642358,389.1902591,1797.148946,3183.221942,3478.252824,35.07710895,303.1111025,447.1647314,80.522084,66.690952,66.886268,67.007736,64.632632,84.355248,70.990332,41.0054427,153,30.77928444
lvPjeJbk9V4,2,0.001794325,0.003252215,0.001009308,0.00314007,0.001121453,0.002467197,0.000897163,0.002579343,0.004485814,0.005495122,1471.759899,1224.66507,1059.024545,467.811784,581.9208397,1091.763893,1252.10892,181.3496515,528.8843021,103.3309413,126.577408,121.865036,132.697356,98.449536,46.998876,139.227248,124.517676,50.22124165,192,29.46975787
IgV3L464Yh8,2,0.001200768,0.002161383,0.001440922,0.00192123,0.001200768,0.001681076,0.000480307,0.003602305,0.003362152,0.005523535,1142.613609,1031.011678,1472.355858,184.1971374,1198.005664,698.589321,1082.934747,404.2972608,6921.979234,284.9950275,247.778668,246.12294,246.356316,8.583688,4.287272,248.102434,247.051792,25.6958422,101,15.30769062
s4p8DM8rKJI,2,0.000838223,0.000838223,0.000838223,0.000838223,0.000838223,0.000838223,0.000838223,0.003352892,0.005029338,0.005029338,1392.433491,1384.887819,1134.206638,798.5245652,562.126779,1310.913915,1281.825087,310.2516629,1421.086207,428.1600307,131.682562,128.72576,103.384254,63.116516,80.414646,139.120752,125.766572,63.07421005,215.5,37.36274854
AXP9qQ_a0fw,2,0.00096954,0.001413913,0.000848348,0.001211925,0.000888745,0.00096954,0.00048477,0.001777491,0.001939081,0.003151006,121.8263929,105.096478,110.99122,129.2208328,194.0188568,147.7104199,109.7627073,178.1050501,4144.645798,64.17164328,35.959216,35.879372,34.955876,16.500792,15.506404,38.036024,35.551636,23.61452072,78,19.52818419
3_EA7KMlro0,2,0.003067485,0.003625209,0.001952036,0.006413832,0.003067485,0.00501952,0.001673173,0.003904071,0.008087005,0.007808143,12.98411478,24.33264996,23.66328108,42.91046277,303.8306217,36.8015186,20.33786648,19.99247776,344.7490196,39.53166326,33.937902,47.589832,47.566532,66.316332,170.384172,59.153122,43.397744,58.90001403,208,69.99704943
FVIGhz3uwuQ,2,0.00101833,0.002206382,0.001527495,0.003394433,0.000509165,0.002715547,0.000848608,0.00203666,0.004412763,0.003564155,1518.216313,1020.521205,669.4349232,955.7971841,343.951806,1155.040158,1097.162277,341.1390393,3099.576536,196.680014,60.728216,67.859272,71.006592,98.31752,83.696764,80.904956,65.238392,38.6835992,134,34.86666645
7gMQCQRgjO0,2,0.000933707,0.006535948,0,0.00280112,0.003734827,0.000933707,0.000933707,0.004668534,0.001867414,0.010270775,1170.769243,1333.646172,1518.732702,708.0599826,175.416291,1195.557815,1288.863437,58.12056223,678.1115288,46.12582199,123.734408,127.212604,122.23568,44.386812,56.152512,140.935648,126.44792,44.64384468,172,24.56583028
ZxILcSMO7Uc,2,0.001587495,0.002686531,0.00097692,0.002808646,0.002442301,0.00146538,0.00097692,0.003541336,0.003541336,0.004762486,118.0623389,63.08074829,339.4841053,133.2999573,555.5546422,282.2798525,52.68089116,25.91580268,402.096125,143.3005031,39.100692,23.234724,106.712352,122.676816,183.788132,107.934668,38.797036,26.57149341,105,75.92120105
0RKCTCweY4I,2,0.001120825,0.001718598,0.001419712,0.002465815,0.001195547,0.001868042,0.001046103,0.00268998,0.004259135,0.005006351,1646.880778,1631.053143,1579.401638,915.6086614,1812.612032,1724.850126,1552.686982,252.4861086,1843.277953,381.2093697,115.128332,99.3436,92.47802,55.037784,57.220728,117.909144,104.150324,59.59134221,198,26.11754878
5oEcxMfwJnw,2,0.001081012,0.002162025,0.000699479,0.002479969,0.001462546,0.001462546,0.00120819,0.002416381,0.002670736,0.004387638,92.95335511,86.77444214,60.21854122,62.16552029,80.60867767,90.12249431,77.42785685,59.90725119,835.6954347,40.82846149,114.563608,114.144808,119.097236,69.602192,60.165104,130.574432,115.152224,59.41646424,179,33.96069729
EGVPSdp4iLs,2,0.001173709,0.001760563,0.001173709,0.002347418,0.001173709,0.001760563,0.001760563,0.003521127,0.004694836,0.006455399,579.4212859,3159.455127,4001.612456,1178.726413,3250.404948,582.903202,2048.252947,134.8577895,1216.662115,493.4397778,191.43981,193.544948,202.250838,87.414654,44.05879,206.432208,193.81012,35.32414212,106,39.11677545
pAM8RQuSYc0,2,0,0.002066116,0.004132231,0.002066116,0.006198347,0,0.002066116,0.012396694,0.002066116,0.018595041,146.7137205,102.9837247,114.9700513,31.05621072,256.6767593,123.6405739,64.41661586,56.00773721,1107.062366,281.5479921,64.72368,121.522948,136.091968,88.570384,168.561096,145.75802,103.094724,38.82489673,177,69.07129048
fgBla7RepXU,2,0.000506201,0.001898254,0.000759301,0.001771703,0.001138952,0.001898254,0.001012402,0.002531005,0.003163756,0.004429258,1258.017446,1881.774849,1395.980312,572.4945378,2675.194068,2157.494421,1328.423534,199.7424795,2123.666817,802.7511194,49.666276,58.075836,62.629136,101.29278,89.641244,71.119752,57.882492,29.99024584,121,34.84878969
WVvziN_g-bw,2,0.001378903,0.002659313,0.001083424,0.002363833,0.001378903,0.001871368,0.000984931,0.003053285,0.004136708,0.004629174,1119.405271,1123.41613,1304.211888,628.805417,672.5054891,1091.353436,1059.180022,98.31287261,794.6154998,279.5707604,146.861572,151.724906,144.284546,69.80878,62.627672,167.637374,150.368058,58.37247448,212,59.92374456
fp8ahoyuRzU,2,0.000944767,0.002361919,0.000726744,0.002107558,0.001707849,0.001453488,0.000726744,0.003670058,0.00287064,0.006031977,1167.084904,1176.280422,1253.802096,730.3899107,839.0581272,1161.804387,1122.667643,165.3886423,1065.498583,227.249837,118.715316,108.768118,103.11992,60.991912,68.389952,127.769312,110.877726,56.3505151,200,34.06841246
4q9YeRq50XY,2,0.001415884,0.001705496,0.001094092,0.002091646,0.001608959,0.001673317,0.000707942,0.002252542,0.002509976,0.003153559,18.11115612,20.38551753,11.31836817,8.271819265,14.60082126,13.84540532,12.26963301,2.304585772,7.032681782,4.105491581,176.208064,152.682304,134.75752,41.11696,73.676024,178.936868,157.723784,63.61219413,215,53.73406094
ELZjat0Ee4Q,2,0.000793808,0.003572137,0.000793808,0.002381425,0.001786069,0.001984521,0.001190712,0.00476285,0.003175233,0.008334987,1599.734032,1692.873426,1699.39133,922.4795592,1295.579644,1696.374292,1631.286819,384.9836816,2765.064687,270.5761751,105.524564,98.263028,97.946928,51.781404,35.841064,110.472848,99.0286,57.71353836,203,21.34654418
dpCG76dNn8Q,2,0.000680338,0.001457868,0.000583147,0.001555059,0.001166294,0.001263485,0.001360676,0.001457868,0.002624162,0.003596073,298.0292403,329.6260666,382.8269768,264.4973838,309.1727154,296.6999004,303.7828295,54.86959234,346.3267159,121.8492034,133.002816,120.480856,107.078732,41.0688,71.77174,137.10684,122.488548,57.40890664,198,38.38805211
n6QwnzbRUyA,2,0.000724506,0.002535773,0.001630139,0.001992393,0.001449013,0.00108676,0.00108676,0.002535773,0.003984785,0.004165912,1454.220273,1029.697297,1075.75782,487.4219149,651.9481961,1416.263367,1135.685304,184.6015708,1848.740547,188.7540707,85.987688,85.566312,80.413168,74.346324,76.09938,101.490664,85.413096,50.11471755,184,38.23112255
7mY6Y3nsVCI,2,0.000492126,0.001476378,0.000492126,0.001968504,0.001968504,0.001476378,0.000984252,0.006397638,0.00246063,0.006397638,419.2833155,318.5343225,252.8706608,669.4424459,262.2313555,342.1291458,329.9830397,100.4526186,482.8436725,49.2601638,119.14625,109.97909,108.098074,64.81049,44.723688,121.154928,112.817126,64.6323528,211,20.57401029
Y-l_a6G0avM,2,0.000845547,0.001972943,0.001691094,0.001691094,0.001409245,0.001972943,0.001409245,0.00253664,0.003382187,0.003382187,943.0465803,1341.2759,2217.954645,209.6765328,1418.78756,890.9213148,1029.062735,200.3162926,1523.414141,309.1949353,189.116742,211.40836,211.604344,78.409052,57.287414,224.226394,204.178756,58.62261057,192,51.0970786
pKu8Bzq64iY,2,0.002108222,0.004216444,0.002108222,0.004216444,0.000702741,0.004216444,0.001405481,0.003513703,0.007730148,0.003513703,5624.187153,6573.50081,6251.061547,1804.321904,2682.364457,5911.938178,6180.226842,135.7425258,1843.086449,155.6958581,72.261764,83.358972,123.410822,91.715274,48.235422,126.13887,84.60089,50.62423966,189,34.49150436
tsirEJLlk10,2,0.000864429,0.001728858,0.000432214,0.0010085,0.001152572,0.001152572,0.000720357,0.001440715,0.002593286,0.003745858,132.0826219,306.7074796,132.5916131,183.0573607,271.5313437,100.3935821,213.2210697,28.68089148,647.208695,111.2211502,197.767172,180.994804,188.480504,119.364384,44.427656,209.851052,186.827068,27.70759412,107,44.32545086
fOJ0QZm_dkk,2,0.000589623,0.002948113,0.001179245,0.001768868,0.001768868,0.001179245,0.000884434,0.003832547,0.002063679,0.007370283,2232.880964,2183.122521,2384.85714,696.0885078,301.7599413,2358.752564,2202.149697,126.2791524,1404.676468,233.251108,212.643764,198.626978,209.450746,35.21401,28.877768,225.321786,204.106054,49.30053356,170,36.03497737
wUUWoN4LKuE,2,0.002565042,0.002931477,0.001282521,0.003664346,0.001465738,0.002748259,0.00201539,0.002565042,0.005313302,0.005130084,3109.871019,3024.446456,2677.337425,794.4857878,1201.60228,2677.132505,2972.275706,540.0988007,3836.921075,260.1831524,133.689376,130.136868,130.828062,52.449618,57.98724,142.823034,130.120798,59.70160959,210,34.21294153
